technology,plant_id,generator_id,capacity_mw,capacity_mwh,nameplate_capacity_mw,winter_capacity_mw,operating_year,retirement_year,historical_capacity_factor,heat_rate_mmbtu_mwh,vom_per_mwh,fom_per_mwyr
Solar Photovoltaic,66520,19644,2.0,,2.0,2.0,2024,2054,0.176,,0.0,9730.0
Onshore Wind Turbine,66531,WPION,140.0,,140.0,140.0,2024,2054,0.279,,0.0,14250.0
Batteries,66301,PGBS1,150.0,435.0,150.0,150.0,2025,2040,0.85,,0.0,12544.0
Onshore Wind Turbine,66540,WSHAM,223.9,,223.9,223.9,2023,2053,0.279,,0.0,14250.0
Natural Gas Internal Combustion Engine,66549,H0631,0.4,,0.4,0.4,2017,2072,0.031,14.374,2.46,4120.0
Natural Gas Internal Combustion Engine,66549,H0632,0.4,,0.4,0.4,2017,2072,0.031,14.408,2.46,4120.0
Natural Gas Internal Combustion Engine,66549,H0633,0.4,,0.4,0.4,2017,2072,0.031,14.408,2.46,4120.0
Natural Gas Internal Combustion Engine,66549,H0634,0.4,,0.4,0.4,2017,2072,0.031,14.408,2.46,4120.0
Natural Gas Internal Combustion Engine,66550,H0691,0.4,,0.4,0.4,2017,2072,0.029,14.08,2.46,4120.0
Natural Gas Internal Combustion Engine,66550,H0692,0.4,,0.4,0.4,2017,2072,0.029,14.159,2.46,4120.0
Natural Gas Internal Combustion Engine,66550,H0693,0.4,,0.4,0.4,2017,2072,0.029,14.159,2.46,4120.0
Natural Gas Internal Combustion Engine,66550,H0694,0.4,,0.4,0.4,2017,2072,0.029,14.159,2.46,4120.0
Batteries,66302,PGBS2,150.0,435.0,150.0,150.0,2025,2040,0.85,,0.0,12544.0
Solar Photovoltaic,66559,TXJC1,215.0,,215.0,215.0,2025,2055,0.176,,0.0,9730.0
Natural Gas Internal Combustion Engine,66561,B0401,0.4,,0.4,0.4,2017,2072,0.017,17.041,2.46,4120.0
Natural Gas Internal Combustion Engine,66561,B0402,0.4,,0.4,0.4,2017,2072,0.017,17.128,2.46,4120.0
Natural Gas Internal Combustion Engine,66561,B0403,0.4,,0.4,0.4,2017,2072,0.017,17.128,2.46,4120.0
Natural Gas Internal Combustion Engine,66561,B0404,0.4,,0.4,0.4,2017,2072,0.017,17.128,2.46,4120.0
Natural Gas Internal Combustion Engine,66562,H5911,0.4,,0.4,0.4,2018,2073,0.03,14.141,2.46,4120.0
Natural Gas Internal Combustion Engine,66562,H5912,0.4,,0.4,0.4,2018,2073,0.03,14.239,2.46,4120.0
Natural Gas Internal Combustion Engine,66562,H5913,0.4,,0.4,0.4,2018,2073,0.03,14.239,2.46,4120.0
Natural Gas Internal Combustion Engine,66562,H5914,0.4,,0.4,0.4,2018,2073,0.03,14.239,2.46,4120.0
Natural Gas Internal Combustion Engine,66563,H0921,0.4,,0.4,0.4,2018,2073,0.034,14.1,2.46,4120.0
Natural Gas Internal Combustion Engine,66563,H0922,0.4,,0.4,0.4,2018,2073,0.034,14.176,2.46,4120.0
Natural Gas Internal Combustion Engine,66563,H0923,0.4,,0.4,0.4,2018,2073,0.034,14.176,2.46,4120.0
Natural Gas Internal Combustion Engine,66563,H0924,0.4,,0.4,0.4,2018,2073,0.034,14.176,2.46,4120.0
Natural Gas Internal Combustion Engine,66564,H0951,0.4,,0.4,0.4,2018,2073,0.031,14.083,2.46,4120.0
Natural Gas Internal Combustion Engine,66564,H0952,0.4,,0.4,0.4,2018,2073,0.031,14.149,2.46,4120.0
Natural Gas Internal Combustion Engine,66564,H0953,0.4,,0.4,0.4,2018,2073,0.031,14.149,2.46,4120.0
Natural Gas Internal Combustion Engine,66564,H0954,0.4,,0.4,0.4,2018,2073,0.031,14.149,2.46,4120.0
Natural Gas Internal Combustion Engine,66565,HCCB1,0.4,,0.4,0.4,2019,2074,0.037,14.66,2.46,4120.0
Natural Gas Internal Combustion Engine,66565,HCCB2,0.4,,0.4,0.4,2019,2074,0.037,14.701,2.46,4120.0
Natural Gas Internal Combustion Engine,66565,HCCB3,0.4,,0.4,0.4,2019,2074,0.037,14.701,2.46,4120.0
Natural Gas Internal Combustion Engine,66565,HCCB4,0.4,,0.4,0.4,2019,2074,0.037,14.701,2.46,4120.0
Natural Gas Internal Combustion Engine,66565,HCCB5,0.4,,0.4,0.4,2019,2074,0.037,14.701,2.46,4120.0
Natural Gas Internal Combustion Engine,66565,HCCB6,0.4,,0.4,0.4,2019,2074,0.037,14.701,2.46,4120.0
Natural Gas Internal Combustion Engine,66565,HCCB7,0.4,,0.4,0.4,2019,2074,0.037,14.701,2.46,4120.0
Natural Gas Internal Combustion Engine,66565,HCCB8,0.4,,0.4,0.4,2019,2074,0.037,14.701,2.46,4120.0
Natural Gas Internal Combustion Engine,66566,HSNP1,0.4,,0.4,0.4,2019,2074,0.046,15.4,2.46,4120.0
Natural Gas Internal Combustion Engine,66566,HSNP2,0.4,,0.4,0.4,2019,2074,0.046,15.45,2.46,4120.0
Natural Gas Internal Combustion Engine,66566,HSNP3,0.4,,0.4,0.4,2019,2074,0.046,15.45,2.46,4120.0
Natural Gas Internal Combustion Engine,66566,HSNP4,0.4,,0.4,0.4,2019,2074,0.046,15.45,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC10,0.4,,0.4,0.4,2021,2076,0.06,15.919,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC11,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC12,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC13,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC14,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC15,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC16,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC17,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC18,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC19,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC20,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC21,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC22,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC23,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC24,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC25,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC26,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC27,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC28,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC29,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC30,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC31,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HDC32,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HHDC1,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HHDC2,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HHDC3,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HHDC4,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HHDC5,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HHDC6,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HHDC7,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HHDC8,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Natural Gas Internal Combustion Engine,66567,HHDC9,0.4,,0.4,0.4,2021,2076,0.06,15.957,2.46,4120.0
Solar Photovoltaic,66571,BKVP1,2.5,,2.5,2.5,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66572,HPKS1,10.0,,10.0,10.0,2024,2054,0.176,,0.0,9730.0
Natural Gas Internal Combustion Engine,66595,FLD10,0.4,,0.4,0.4,2021,2076,0.019,13.94,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD11,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD12,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD13,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD14,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD15,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD16,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD17,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD18,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD19,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD20,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD21,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD22,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD23,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD24,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD25,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD26,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD27,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLD28,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLID1,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLID2,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLID3,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLID4,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLID5,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLID6,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLID7,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLID8,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66595,FLID9,0.4,,0.4,0.4,2021,2076,0.019,14.264,2.46,4120.0
Natural Gas Internal Combustion Engine,66596,PRAX1,0.4,,0.4,0.4,2019,2074,0.035,14.351,2.46,4120.0
Natural Gas Internal Combustion Engine,66596,PRAX2,0.4,,0.4,0.4,2019,2074,0.035,14.338,2.46,4120.0
Natural Gas Internal Combustion Engine,66596,PRAX3,0.4,,0.4,0.4,2019,2074,0.035,14.338,2.46,4120.0
Natural Gas Internal Combustion Engine,66597,RAVC1,0.4,,0.4,0.4,2021,2076,0.013,16.58,2.46,4120.0
Natural Gas Internal Combustion Engine,66597,RAVC2,0.4,,0.4,0.4,2021,2076,0.013,16.601,2.46,4120.0
Natural Gas Internal Combustion Engine,66597,RAVC3,0.4,,0.4,0.4,2021,2076,0.013,16.601,2.46,4120.0
Natural Gas Internal Combustion Engine,66597,RAVC4,0.4,,0.4,0.4,2021,2076,0.013,16.601,2.46,4120.0
Natural Gas Internal Combustion Engine,66597,RAVC5,0.4,,0.4,0.4,2021,2076,0.013,16.601,2.46,4120.0
Natural Gas Internal Combustion Engine,66597,RAVC6,0.4,,0.4,0.4,2021,2076,0.013,16.601,2.46,4120.0
Natural Gas Internal Combustion Engine,66597,RAVC7,0.4,,0.4,0.4,2021,2076,0.013,16.601,2.46,4120.0
Natural Gas Internal Combustion Engine,66597,RAVC8,0.4,,0.4,0.4,2021,2076,0.013,16.601,2.46,4120.0
Natural Gas Fired Combustion Turbine,66601,GT61,204.0,,188.7,222.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Fired Combustion Turbine,66601,GT62,204.0,,188.7,222.0,2025,2080,0.924,9.142,0.53,2960.0
Natural Gas Fired Combustion Turbine,66604,CTG-1,44.5,,60.5,49.8,2024,2079,0.924,9.142,0.53,2960.0
Natural Gas Fired Combustion Turbine,66604,CTG-2,44.5,,60.5,49.8,2024,2079,0.924,9.142,0.53,2960.0
Natural Gas Fired Combustion Turbine,66604,CTG-3,44.5,,60.5,49.8,2024,2079,0.924,9.142,0.53,2960.0
Natural Gas Fired Combustion Turbine,66604,CTG-4,44.5,,60.5,49.8,2024,2079,0.924,9.142,0.53,2960.0
Natural Gas Fired Combustion Turbine,66604,CTG-5,44.5,,60.5,49.8,2024,2079,0.924,9.142,0.53,2960.0
Natural Gas Fired Combustion Turbine,66604,CTG-6,44.5,,60.5,49.8,2024,2079,0.924,9.142,0.53,2960.0
Natural Gas Fired Combustion Turbine,66604,CTG-7,44.5,,60.5,49.8,2024,2079,0.924,9.142,0.53,2960.0
Natural Gas Fired Combustion Turbine,66604,CTG-8,44.5,,60.5,49.8,2024,2079,0.924,9.142,0.53,2960.0
Batteries,68582,PPB,200.0,580.0,200.0,200.0,2025,2040,,,,
Natural Gas Internal Combustion Engine,66612,H0851,0.4,,0.4,0.4,2019,2074,0.03,14.373,2.46,4120.0
Natural Gas Internal Combustion Engine,66612,H0852,0.4,,0.4,0.4,2019,2074,0.03,14.48,2.46,4120.0
Natural Gas Internal Combustion Engine,66612,H0853,0.4,,0.4,0.4,2019,2074,0.03,14.48,2.46,4120.0
Natural Gas Internal Combustion Engine,66612,H0854,0.4,,0.4,0.4,2019,2074,0.03,14.48,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SAD10,0.4,,0.4,0.4,2020,2075,0.021,14.018,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SAD11,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SAD12,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SAD13,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SAD14,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SAD15,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SAD16,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SADC1,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SADC2,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SADC3,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SADC4,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SADC5,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SADC6,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SADC7,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SADC8,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66613,SADC9,0.4,,0.4,0.4,2020,2075,0.021,14.383,2.46,4120.0
Natural Gas Internal Combustion Engine,66614,CTZH1,0.4,,0.4,0.4,2020,2075,0.034,14.168,2.46,4120.0
Natural Gas Internal Combustion Engine,66614,CTZH2,0.4,,0.4,0.4,2020,2075,0.034,14.141,2.46,4120.0
Natural Gas Internal Combustion Engine,66614,CTZH3,0.4,,0.4,0.4,2020,2075,0.034,14.141,2.46,4120.0
Natural Gas Internal Combustion Engine,66614,CTZH4,0.4,,0.4,0.4,2020,2075,0.034,14.141,2.46,4120.0
Natural Gas Internal Combustion Engine,66614,CTZH5,0.4,,0.4,0.4,2020,2075,0.034,14.141,2.46,4120.0
Natural Gas Internal Combustion Engine,66614,CTZH6,0.4,,0.4,0.4,2020,2075,0.034,14.141,2.46,4120.0
Natural Gas Internal Combustion Engine,66614,CTZH7,0.4,,0.4,0.4,2020,2075,0.034,14.141,2.46,4120.0
Batteries,67949,POTEB,9.9,28.71,9.9,9.9,2025,2040,,,,
Batteries,62753,BESS,9.9,10.0,9.9,9.9,2020,2035,0.0,,0.0,12544.0
Batteries,64318,PBL1,9.9,9.9,9.9,9.9,2022,2037,0.0,,0.0,12544.0
Batteries,64318,PBL2,9.9,9.9,9.9,9.9,2022,2037,0.0,,0.0,12544.0
Batteries,56981,PYRBT,9.9,9.9,9.9,9.9,2018,2033,0.0,,0.0,12544.0
Batteries,60649,1,9.9,9.9,9.9,9.9,2020,2035,0.0,,0.0,12544.0
Solar Photovoltaic,66688,BASS,300.0,,300.0,300.0,2024,2054,0.176,,0.0,9730.0
Batteries,64545,BA,73.0,108.6,73.0,73.0,2023,2038,0.85,,0.0,12544.0
Batteries,64319,RANCH,9.9,9.9,9.9,9.9,2021,2036,0.0,,0.0,12544.0
Batteries,65833,RTLSK,0.396,0.396,0.396,0.396,2022,2037,0.0,,0.0,12544.0
Batteries,65833,RTLSK,4.2669,4.2669,4.2669,4.2669,2022,2037,0.0,,0.0,12544.0
Batteries,65833,RTLSK,5.2371,5.2371,5.2371,5.2371,2022,2037,0.0,,0.0,12544.0
Natural Gas Fired Combined Cycle,58005,CTG-1,199.0,,232.0,224.0,2014,2069,0.459,7.261,4.723352326,2302.3782220000003
Natural Gas Fired Combined Cycle,58005,CTG-2,199.0,,232.0,224.0,2014,2069,0.459,7.261,4.723352326,2302.3782220000003
Natural Gas Fired Combined Cycle,58005,STG-1,287.0,,339.2,316.0,2014,2069,0.459,7.261,4.723352326,2302.3782220000003
Solar Photovoltaic,66774,78663,408.9,,408.9,408.9,2025,2055,0.176,,0.0,9730.0
Solar Photovoltaic,66775,MLPV,200.0,,200.0,200.0,2024,2054,0.176,,0.0,9730.0
All Other,58870,MG202,14.0,,15.4,14.2,2015,2070,0.694,7.5,2.040945516,12250.74954
Batteries,66170,1,150.0,368.8,150.0,150.0,2023,2038,0.85,,0.0,17250.0
Batteries,68687,RGC01,9.9,28.71,9.9,9.9,2025,2040,,,,
Batteries,67905,RDR1,200.0,580.0,200.0,200.0,2024,2039,0.85,,0.0,12544.0
Batteries,62561,BA,50.0,108.6,63.3,50.0,2023,2038,0.85,,0.0,17250.0
Batteries,67249,RRES,200.0,580.0,200.0,200.0,2026,2041,0.85,,0.0,12544.0
Batteries,67175,RODE1,300.0,600.0,300.0,300.0,2023,2038,0.85,,0.0,17250.0
Batteries,67495,RUSSK,4.2966,4.2966,4.2966,4.2966,2024,2039,0.85,,0.0,12544.0
Batteries,67495,RUSSK,0.3366,0.3366,0.3366,0.3366,2024,2039,0.85,,0.0,12544.0
Batteries,67495,RUSSK,5.2668,5.2668,5.2668,5.2668,2024,2039,0.85,,0.0,12544.0
Batteries,65834,SDLBK,0.396,0.396,0.396,0.396,2022,2037,0.0,,0.0,12544.0
Batteries,65834,SDLBK,5.2371,5.2371,5.2371,5.2371,2022,2037,0.0,,0.0,12544.0
Batteries,65834,SDLBK,4.2669,4.2669,4.2669,4.2669,2022,2037,0.0,,0.0,12544.0
Solar Photovoltaic,66801,FNCPT,236.0,,236.0,236.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66821,ORN3,250.0,,250.0,250.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66859,ORN1,200.0,,200.0,200.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66871,SOLAR,451.6,,451.6,451.6,2025,2055,0.176,,0.0,9730.0
Solar Photovoltaic,66872,SOLAR,204.5,,204.5,204.5,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66880,HHTX,12.4,,12.4,12.4,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66880,HHTX,12.4,,12.4,12.4,2024,2054,0.176,,0.0,9730.0
Batteries,67496,SDLKB,0.3366,0.3366,0.3366,0.3366,2024,2039,0.85,,0.0,12544.0
Batteries,67496,SDLKB,4.2966,4.2966,4.2966,4.2966,2024,2039,0.85,,0.0,12544.0
Batteries,67496,SDLKB,5.2668,5.2668,5.2668,5.2668,2024,2039,0.85,,0.0,12544.0
Batteries,66891,245BS,118.0079193,472.0316772,118.0134689,118.0079193,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,66891,IS245,98.33993274,,98.34455745,98.33993274,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,66893,TXJC2,185.0,,185.0,185.0,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,66897,MIDPV,97.5,,97.5,97.5,2025,2055,0.176,,0.0,9730.0
Onshore Wind Turbine,66902,5317,256.0,,256.0,256.0,2024,2054,0.279,,0.0,14250.0
Solar Photovoltaic,66903,5105,310.0,,310.0,310.0,2025,2055,0.176,,0.0,9730.0
Solar Photovoltaic,66905,SOLAR,151.0,,151.0,151.0,2025,2055,0.176,,0.0,9730.0
Solar Photovoltaic,66910,MYR,313.0,,313.0,313.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66912,HS1,405.0,,405.0,405.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66914,DAN,600.0,,600.0,600.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,66915,CTW,350.0,,350.0,350.0,2024,2054,0.176,,0.0,9730.0
Onshore Wind Turbine,66919,5309,150.0,,150.0,150.0,2025,2055,0.279,,0.0,14250.0
Solar Photovoltaic,66941,ORN2,250.0,,250.0,250.0,2024,2054,0.176,,0.0,9730.0
Batteries,65835,SCRWB,0.396,0.396,0.396,0.396,2023,2038,0.85,,0.0,12544.0
Batteries,65835,SCRWB,5.2371,5.2371,5.2371,5.2371,2023,2038,0.85,,0.0,12544.0
Batteries,65835,SCRWB,4.2669,4.2669,4.2669,4.2669,2023,2038,0.85,,0.0,12544.0
Solar Photovoltaic,67006,TBSP,306.0,,306.0,306.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,67019,CHSLR,150.0,,150.0,150.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,67023,DILEO,71.4,,71.4,71.4,2023,2053,0.176,,0.0,9730.0
Solar Photovoltaic,67024,PTSDK,49.6,,49.6,49.6,2023,2053,0.176,,0.0,9730.0
Batteries,66689,7FLAG,100.0,290.0,100.0,100.0,2025,2040,0.85,,0.0,12544.0
Solar Photovoltaic,67046,GS1,210.0,,210.0,210.0,2025,2055,0.176,,0.0,9730.0
Solar Photovoltaic,67058,19599,4.0,,4.0,4.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,67078,GRS3,154.1,,154.1,154.1,2026,2056,0.176,,0.0,9730.0
Onshore Wind Turbine,67095,MR1,202.5,,202.5,202.5,2024,2054,0.316,,0.0,14250.0
Solar Photovoltaic,67123,MISII,331.6,,331.6,331.6,2026,2056,0.176,,0.0,9730.0
Batteries,66929,SMTAL,10.0,10.0,10.0,10.0,2023,2038,0.85,,0.0,17250.0
Batteries,66930,SMTBC,10.0,10.0,10.0,10.0,2023,2038,0.85,,0.0,17250.0
Batteries,66931,SMTEL,10.0,10.0,10.0,10.0,2023,2038,0.85,,0.0,17250.0
Solar Photovoltaic,67222,1,182.0,,182.0,182.0,2026,2056,0.2,,0.0,9730.0
Batteries,66933,SMTH2,10.0,10.0,10.0,10.0,2023,2038,0.85,,0.0,17250.0
Batteries,67737,SMTIR,304.0,881.6,304.0,304.0,2024,2039,0.85,,0.0,12544.0
Batteries,66932,SMTLF,10.0,10.0,10.0,10.0,2023,2038,0.85,,0.0,17250.0
Batteries,66926,SMTNM,10.0,10.0,10.0,10.0,2023,2038,0.85,,0.0,17250.0
Batteries,66927,SMTMB,10.0,10.0,10.0,10.0,2023,2038,0.85,,0.0,17250.0
Batteries,66934,SMTR1,10.0,10.0,10.0,10.0,2023,2038,0.85,,0.0,17250.0
Batteries,66935,SMTR2,10.0,10.0,10.0,10.0,2023,2038,0.85,,0.0,17250.0
Batteries,66928,SMTSR,10.0,10.0,10.0,10.0,2023,2038,0.85,,0.0,17250.0
Batteries,67250,ALIBS,131.1199103,524.4796412,131.1260766,131.1199103,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,67250,ALIPV,131.1199103,,131.1260766,131.1199103,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67284,GS1,150.5,,150.5,150.5,2023,2053,0.176,,0.0,9730.0
Batteries,68423,SGES2,100.0,290.0,100.0,100.0,2025,2040,,,,
Batteries,66336,SGES1,100.0,200.0,102.6,100.0,2024,2039,0.85,,0.0,12544.0
Batteries,67762,STMPB,72.2,115.0,72.2,72.2,2024,2039,0.85,,0.0,12544.0
Natural Gas Internal Combustion Engine,67308,AB1,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB10,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB11,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB12,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB13,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
